
# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.3242, None, None, None, None, None
0.408, 20, 3.1309, None, None, None, None, None
0.612, 30, 2.7688, None, None, None, None, None
0.816, 40, 2.7049, None, None, None, None, None
1.000, 49, None, 1.9306, 0.0705, 0.5234, 0.1243, 0.1478
1.020, 50, 2.3553, None, None, None, None, None
1.224, 60, 1.8394, None, None, None, None, None
1.429, 70, 1.5890, None, None, None, None, None
1.633, 80, 1.4382, None, None, None, None, None
1.837, 90, 1.0940, None, None, None, None, None
2.000, 98, None, 1.0060, 0.1356, 0.6393, 0.2237, 0.1431
2.041, 100, 1.3154, None, None, None, None, None
2.245, 110, 0.7816, None, None, None, None, None
2.449, 120, 0.7046, None, None, None, None, None
2.653, 130, 0.6821, None, None, None, None, None
2.857, 140, 0.7318, None, None, None, None, None
3.000, 147, None, 0.5529, 0.2302, 0.7009, 0.3466, 0.6955
3.061, 150, 0.4402, None, None, None, None, None
3.265, 160, 0.4614, None, None, None, None, None
3.469, 170, 0.3865, None, None, None, None, None
3.673, 180, 0.3788, None, None, None, None, None
3.878, 190, 0.2795, None, None, None, None, None
4.000, 196, None, 0.4068, 0.1977, 0.6336, 0.3013, 0.6597
4.082, 200, 0.3632, None, None, None, None, None
4.286, 210, 0.2260, None, None, None, None, None
4.490, 220, 0.2502, None, None, None, None, None
4.694, 230, 0.1825, None, None, None, None, None
4.898, 240, 0.3556, None, None, None, None, None
5.000, 245, None, 0.4424, 0.2626, 0.6598, 0.3757, 0.6528
5.102, 250, 0.3010, None, None, None, None, None
5.306, 260, 0.1786, None, None, None, None, None
5.510, 270, 0.1999, None, None, None, None, None
5.714, 280, 0.2066, None, None, None, None, None
5.918, 290, 0.1243, None, None, None, None, None
6.000, 294, None, 0.4484, 0.4956, 0.7402, 0.5937, 0.8869
6.122, 300, 0.1033, None, None, None, None, None
6.327, 310, 0.1259, None, None, None, None, None
6.531, 320, 0.1561, None, None, None, None, None
6.735, 330, 0.1146, None, None, None, None, None
6.939, 340, 0.0613, None, None, None, None, None
7.000, 343, None, 0.5253, 0.5532, 0.7682, 0.6432, 0.9033
7.143, 350, 0.1051, None, None, None, None, None
7.347, 360, 0.0741, None, None, None, None, None
7.551, 370, 0.0569, None, None, None, None, None
7.755, 380, 0.0958, None, None, None, None, None
7.959, 390, 0.0288, None, None, None, None, None
8.000, 392, None, 0.5238, 0.5281, 0.7383, 0.6157, 0.9041
8.163, 400, 0.0852, None, None, None, None, None
8.367, 410, 0.0625, None, None, None, None, None
8.571, 420, 0.0603, None, None, None, None, None
8.776, 430, 0.1044, None, None, None, None, None
8.980, 440, 0.0742, None, None, None, None, None
9.000, 441, None, 0.5548, 0.5623, 0.7589, 0.6460, 0.9107
9.184, 450, 0.1017, None, None, None, None, None
9.388, 460, 0.0318, None, None, None, None, None
9.592, 470, 0.0288, None, None, None, None, None
9.796, 480, 0.0308, None, None, None, None, None
10.000, 490, 0.0981, None, None, None, None, None
10.000, 490, None, 0.5630, 0.5664, 0.7570, 0.6480, 0.9134
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 0.5630, 0.5664, 0.7570, 0.6480, 0.9134

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2728, None, None, None, None, None
0.408, 20, 3.0711, None, None, None, None, None
0.612, 30, 2.9176, None, None, None, None, None
0.816, 40, 2.5615, None, None, None, None, None
1.000, 49, None, 2.1546, 0.0480, 0.3543, 0.0845, 0.3962
1.020, 50, 2.2635, None, None, None, None, None
1.224, 60, 1.7292, None, None, None, None, None
1.429, 70, 1.6342, None, None, None, None, None
1.633, 80, 1.1589, None, None, None, None, None
1.837, 90, 1.4127, None, None, None, None, None
2.000, 98, None, 1.1912, 0.1504, 0.5739, 0.2384, 0.6525
2.041, 100, 0.8569, None, None, None, None, None
2.245, 110, 0.6956, None, None, None, None, None
2.449, 120, 0.5977, None, None, None, None, None
2.653, 130, 0.4253, None, None, None, None, None
2.857, 140, 0.5391, None, None, None, None, None
3.000, 147, None, 1.0784, 0.2536, 0.6152, 0.3591, 0.7072
3.061, 150, 0.4989, None, None, None, None, None
3.265, 160, 0.3239, None, None, None, None, None
3.469, 170, 0.2817, None, None, None, None, None
3.673, 180, 0.2395, None, None, None, None, None
3.878, 190, 0.3776, None, None, None, None, None
4.000, 196, None, 0.9325, 0.2912, 0.6457, 0.4014, 0.8485
4.082, 200, 0.3501, None, None, None, None, None
4.286, 210, 0.1360, None, None, None, None, None
4.490, 220, 0.2005, None, None, None, None, None
4.694, 230, 0.2179, None, None, None, None, None
4.898, 240, 0.2040, None, None, None, None, None
5.000, 245, None, 1.2454, 0.2938, 0.5870, 0.3916, 0.8225
5.102, 250, 0.1744, None, None, None, None, None
5.306, 260, 0.1210, None, None, None, None, None
5.510, 270, 0.1330, None, None, None, None, None
5.714, 280, 0.1755, None, None, None, None, None
5.918, 290, 0.1124, None, None, None, None, None
6.000, 294, None, 1.3693, 0.4365, 0.6348, 0.5173, 0.8788
6.122, 300, 0.0923, None, None, None, None, None
6.327, 310, 0.0376, None, None, None, None, None
6.531, 320, 0.0961, None, None, None, None, None
6.735, 330, 0.1229, None, None, None, None, None
6.939, 340, 0.1031, None, None, None, None, None
7.000, 343, None, 1.3575, 0.4475, 0.6391, 0.5264, 0.9005
7.143, 350, 0.0791, None, None, None, None, None
7.347, 360, 0.0668, None, None, None, None, None
7.551, 370, 0.0852, None, None, None, None, None
7.755, 380, 0.0827, None, None, None, None, None
7.959, 390, 0.0257, None, None, None, None, None
8.000, 392, None, 1.3399, 0.5477, 0.6739, 0.6043, 0.9369
8.163, 400, 0.0406, None, None, None, None, None
8.367, 410, 0.0717, None, None, None, None, None
8.571, 420, 0.0322, None, None, None, None, None
8.776, 430, 0.0901, None, None, None, None, None
8.980, 440, 0.0197, None, None, None, None, None
9.000, 441, None, 1.3674, 0.5420, 0.6870, 0.6059, 0.9330
9.184, 450, 0.0375, None, None, None, None, None
9.388, 460, 0.0268, None, None, None, None, None
9.592, 470, 0.0413, None, None, None, None, None
9.796, 480, 0.0347, None, None, None, None, None
10.000, 490, 0.0838, None, None, None, None, None
10.000, 490, None, 1.3967, 0.5737, 0.7022, 0.6315, 0.9403
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.3967, 0.5737, 0.7022, 0.6315, 0.9403

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.3034, None, None, None, None, None
0.408, 20, 3.0937, None, None, None, None, None
0.612, 30, 2.9349, None, None, None, None, None
0.816, 40, 2.6328, None, None, None, None, None
1.000, 49, None, 2.0130, 0.0558, 0.5178, 0.1007, 0.2249
1.020, 50, 2.4059, None, None, None, None, None
1.224, 60, 1.9068, None, None, None, None, None
1.429, 70, 1.4064, None, None, None, None, None
1.633, 80, 1.3481, None, None, None, None, None
1.837, 90, 1.1312, None, None, None, None, None
2.000, 98, None, 1.0350, 0.1763, 0.6467, 0.2770, 0.7023
2.041, 100, 1.2470, None, None, None, None, None
2.245, 110, 0.7142, None, None, None, None, None
2.449, 120, 0.6030, None, None, None, None, None
2.653, 130, 0.7139, None, None, None, None, None
2.857, 140, 0.6925, None, None, None, None, None
3.000, 147, None, 0.7057, 0.2705, 0.7622, 0.3993, 0.7454
3.061, 150, 0.4797, None, None, None, None, None
3.265, 160, 0.4123, None, None, None, None, None
3.469, 170, 0.3790, None, None, None, None, None
3.673, 180, 0.3342, None, None, None, None, None
3.878, 190, 0.2974, None, None, None, None, None
4.000, 196, None, 0.7376, 0.2226, 0.6356, 0.3297, 0.6994
4.082, 200, 0.3120, None, None, None, None, None
4.286, 210, 0.1599, None, None, None, None, None
4.490, 220, 0.2761, None, None, None, None, None
4.694, 230, 0.1605, None, None, None, None, None
4.898, 240, 0.2775, None, None, None, None, None
5.000, 245, None, 0.7113, 0.3235, 0.6800, 0.4384, 0.8211
5.102, 250, 0.1739, None, None, None, None, None
5.306, 260, 0.1037, None, None, None, None, None
5.510, 270, 0.1360, None, None, None, None, None
5.714, 280, 0.2866, None, None, None, None, None
5.918, 290, 0.0845, None, None, None, None, None
6.000, 294, None, 0.9184, 0.5345, 0.7400, 0.6207, 0.9147
6.122, 300, 0.0924, None, None, None, None, None
6.327, 310, 0.0607, None, None, None, None, None
6.531, 320, 0.1181, None, None, None, None, None
6.735, 330, 0.1137, None, None, None, None, None
6.939, 340, 0.0896, None, None, None, None, None
7.000, 343, None, 0.9056, 0.5424, 0.7533, 0.6307, 0.9127
7.143, 350, 0.0957, None, None, None, None, None
7.347, 360, 0.0807, None, None, None, None, None
7.551, 370, 0.0558, None, None, None, None, None
7.755, 380, 0.0682, None, None, None, None, None
7.959, 390, 0.0323, None, None, None, None, None
8.000, 392, None, 0.9952, 0.5949, 0.7733, 0.6725, 0.9275
8.163, 400, 0.0349, None, None, None, None, None
8.367, 410, 0.0416, None, None, None, None, None
8.571, 420, 0.0543, None, None, None, None, None
8.776, 430, 0.0852, None, None, None, None, None
8.980, 440, 0.0435, None, None, None, None, None
9.000, 441, None, 1.0001, 0.5963, 0.7778, 0.6750, 0.9261
9.184, 450, 0.0596, None, None, None, None, None
9.388, 460, 0.0481, None, None, None, None, None
9.592, 470, 0.0216, None, None, None, None, None
9.796, 480, 0.0315, None, None, None, None, None
10.000, 490, 0.0716, None, None, None, None, None
10.000, 490, None, 1.0061, 0.5935, 0.7756, 0.6724, 0.9275
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.0061, 0.5935, 0.7756, 0.6724, 0.9275

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 3.3576, None, None, None, None, None
0.417, 20, 3.1316, None, None, None, None, None
0.625, 30, 2.7200, None, None, None, None, None
0.833, 40, 2.7117, None, None, None, None, None
1.000, 48, None, 2.3679, 0.0410, 0.3713, 0.0738, 0.0974
1.042, 50, 2.2647, None, None, None, None, None
1.250, 60, 1.7316, None, None, None, None, None
1.458, 70, 1.5699, None, None, None, None, None
1.667, 80, 1.3887, None, None, None, None, None
1.875, 90, 1.0963, None, None, None, None, None
2.000, 96, None, 1.1786, 0.1688, 0.7034, 0.2722, 0.6344
2.083, 100, 1.0299, None, None, None, None, None
2.292, 110, 0.7662, None, None, None, None, None
2.500, 120, 0.6427, None, None, None, None, None
2.708, 130, 0.5179, None, None, None, None, None
2.917, 140, 0.4990, None, None, None, None, None
3.000, 144, None, 0.9397, 0.2783, 0.7201, 0.4015, 0.8036
3.125, 150, 0.4179, None, None, None, None, None
3.333, 160, 0.4852, None, None, None, None, None
3.542, 170, 0.3297, None, None, None, None, None
3.750, 180, 0.3036, None, None, None, None, None
3.958, 190, 0.4167, None, None, None, None, None
4.000, 192, None, 0.7810, 0.2560, 0.6586, 0.3687, 0.7635
4.167, 200, 0.2468, None, None, None, None, None
4.375, 210, 0.3203, None, None, None, None, None
4.583, 220, 0.1885, None, None, None, None, None
4.792, 230, 0.2067, None, None, None, None, None
5.000, 240, 0.2432, None, None, None, None, None
5.000, 240, None, 0.9768, 0.3370, 0.6343, 0.4401, 0.8651
5.208, 250, 0.1632, None, None, None, None, None
5.417, 260, 0.1401, None, None, None, None, None
5.625, 270, 0.1448, None, None, None, None, None
5.833, 280, 0.0927, None, None, None, None, None
6.000, 288, None, 1.2269, 0.5706, 0.7015, 0.6293, 0.9243
6.042, 290, 0.1125, None, None, None, None, None
6.250, 300, 0.0657, None, None, None, None, None
6.458, 310, 0.1221, None, None, None, None, None
6.667, 320, 0.1139, None, None, None, None, None
6.875, 330, 0.1138, None, None, None, None, None
7.000, 336, None, 1.1719, 0.4044, 0.5877, 0.4791, 0.8817
7.083, 340, 0.0774, None, None, None, None, None
7.292, 350, 0.1057, None, None, None, None, None
7.500, 360, 0.0683, None, None, None, None, None
7.708, 370, 0.0656, None, None, None, None, None
7.917, 380, 0.0413, None, None, None, None, None
8.000, 384, None, 1.1519, 0.4993, 0.6828, 0.5768, 0.9007
8.125, 390, 0.0501, None, None, None, None, None
8.333, 400, 0.0473, None, None, None, None, None
8.542, 410, 0.0455, None, None, None, None, None
8.750, 420, 0.0576, None, None, None, None, None
8.958, 430, 0.0536, None, None, None, None, None
9.000, 432, None, 1.2804, 0.5242, 0.6679, 0.5874, 0.9168
9.167, 440, 0.0305, None, None, None, None, None
9.375, 450, 0.0310, None, None, None, None, None
9.583, 460, 0.0578, None, None, None, None, None
9.792, 470, 0.0221, None, None, None, None, None
10.000, 480, 0.0423, None, None, None, None, None
10.000, 480, None, 1.3396, 0.5446, 0.6828, 0.6060, 0.9197
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 1.3396, 0.5446, 0.6828, 0.6060, 0.9197

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 2
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2870, None, None, None, None, None
0.408, 20, 3.2307, None, None, None, None, None
0.612, 30, 2.7948, None, None, None, None, None
0.816, 40, 2.4717, None, None, None, None, None
1.000, 49, None, 2.1857, 0.0431, 0.4422, 0.0785, 0.1573
1.020, 50, 2.2007, None, None, None, None, None
1.224, 60, 1.7750, None, None, None, None, None
1.429, 70, 1.5446, None, None, None, None, None
1.633, 80, 1.4064, None, None, None, None, None
1.837, 90, 1.1293, None, None, None, None, None
2.000, 98, None, 1.2047, 0.1887, 0.6859, 0.2959, 0.7230
2.041, 100, 0.9958, None, None, None, None, None
2.245, 110, 0.6308, None, None, None, None, None
2.449, 120, 0.5723, None, None, None, None, None
2.653, 130, 0.6199, None, None, None, None, None
2.857, 140, 0.5800, None, None, None, None, None
3.000, 147, None, 1.1411, 0.1701, 0.6206, 0.2670, 0.5437
3.061, 150, 0.4420, None, None, None, None, None
3.265, 160, 0.3797, None, None, None, None, None
3.469, 170, 0.4071, None, None, None, None, None
3.673, 180, 0.3524, None, None, None, None, None
3.878, 190, 0.2781, None, None, None, None, None
4.000, 196, None, 1.0524, 0.2417, 0.6960, 0.3588, 0.6370
4.082, 200, 0.3370, None, None, None, None, None
4.286, 210, 0.1639, None, None, None, None, None
4.490, 220, 0.2515, None, None, None, None, None
4.694, 230, 0.1826, None, None, None, None, None
4.898, 240, 0.2534, None, None, None, None, None
5.000, 245, None, 1.0491, 0.2859, 0.5854, 0.3842, 0.7763
5.102, 250, 0.1937, None, None, None, None, None
5.306, 260, 0.1421, None, None, None, None, None
5.510, 270, 0.1259, None, None, None, None, None
5.714, 280, 0.1243, None, None, None, None, None
5.918, 290, 0.1491, None, None, None, None, None
6.000, 294, None, 1.1500, 0.3463, 0.6734, 0.4573, 0.8240
6.122, 300, 0.1711, None, None, None, None, None
6.327, 310, 0.0755, None, None, None, None, None
6.531, 320, 0.0926, None, None, None, None, None
6.735, 330, 0.1002, None, None, None, None, None
6.939, 340, 0.1635, None, None, None, None, None
7.000, 343, None, 1.3804, 0.4664, 0.6633, 0.5477, 0.8982
7.143, 350, 0.0775, None, None, None, None, None
7.347, 360, 0.0900, None, None, None, None, None
7.551, 370, 0.0895, None, None, None, None, None
7.755, 380, 0.1335, None, None, None, None, None
7.959, 390, 0.0207, None, None, None, None, None
8.000, 392, None, 1.5710, 0.5635, 0.6910, 0.6208, 0.9258
8.163, 400, 0.0453, None, None, None, None, None
8.367, 410, 0.0519, None, None, None, None, None
8.571, 420, 0.0756, None, None, None, None, None
8.776, 430, 0.0907, None, None, None, None, None
8.980, 440, 0.0586, None, None, None, None, None
9.000, 441, None, 1.4993, 0.5453, 0.6960, 0.6115, 0.9111
9.184, 450, 0.0989, None, None, None, None, None
9.388, 460, 0.0209, None, None, None, None, None
9.592, 470, 0.0210, None, None, None, None, None
9.796, 480, 0.0411, None, None, None, None, None
10.000, 490, 0.0650, None, None, None, None, None
10.000, 490, None, 1.5468, 0.5551, 0.6960, 0.6176, 0.9142
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.5468, 0.5551, 0.6960, 0.6176, 0.9142

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.3242, None, None, None, None, None
0.408, 20, 3.1309, None, None, None, None, None
0.612, 30, 2.7688, None, None, None, None, None
0.816, 40, 2.7048, None, None, None, None, None
1.000, 49, None, 1.9305, 0.0705, 0.5234, 0.1243, 0.1478
1.020, 50, 2.3553, None, None, None, None, None
1.224, 60, 1.8399, None, None, None, None, None
1.429, 70, 1.5921, None, None, None, None, None
1.633, 80, 1.4274, None, None, None, None, None
1.837, 90, 1.0971, None, None, None, None, None
2.000, 98, None, 0.9940, 0.1341, 0.6393, 0.2216, 0.1473
2.041, 100, 1.3048, None, None, None, None, None
2.245, 110, 0.7793, None, None, None, None, None
2.449, 120, 0.7054, None, None, None, None, None
2.653, 130, 0.6723, None, None, None, None, None
2.857, 140, 0.7334, None, None, None, None, None
3.000, 147, None, 0.5451, 0.2348, 0.7215, 0.3543, 0.7028
3.061, 150, 0.4406, None, None, None, None, None
3.265, 160, 0.4423, None, None, None, None, None
3.469, 170, 0.3957, None, None, None, None, None
3.673, 180, 0.3877, None, None, None, None, None
3.878, 190, 0.3059, None, None, None, None, None
4.000, 196, None, 0.4202, 0.2267, 0.6636, 0.3379, 0.7054
4.082, 200, 0.3612, None, None, None, None, None
4.286, 210, 0.2244, None, None, None, None, None
4.490, 220, 0.2888, None, None, None, None, None
4.694, 230, 0.1883, None, None, None, None, None
4.898, 240, 0.3585, None, None, None, None, None
5.000, 245, None, 0.4426, 0.2643, 0.6654, 0.3783, 0.6484
5.102, 250, 0.3216, None, None, None, None, None
5.306, 260, 0.1732, None, None, None, None, None
5.510, 270, 0.2238, None, None, None, None, None
5.714, 280, 0.1984, None, None, None, None, None
5.918, 290, 0.1224, None, None, None, None, None
6.000, 294, None, 0.4340, 0.4485, 0.6916, 0.5441, 0.8808
6.122, 300, 0.1062, None, None, None, None, None
6.327, 310, 0.1289, None, None, None, None, None
6.531, 320, 0.1493, None, None, None, None, None
6.735, 330, 0.1217, None, None, None, None, None
6.939, 340, 0.0634, None, None, None, None, None
7.000, 343, None, 0.5122, 0.5377, 0.7589, 0.6295, 0.9014
7.143, 350, 0.1485, None, None, None, None, None
7.347, 360, 0.0798, None, None, None, None, None
7.551, 370, 0.0627, None, None, None, None, None
7.755, 380, 0.0959, None, None, None, None, None
7.959, 390, 0.0334, None, None, None, None, None
8.000, 392, None, 0.5057, 0.5328, 0.7439, 0.6209, 0.9032
8.163, 400, 0.0719, None, None, None, None, None
8.367, 410, 0.0679, None, None, None, None, None
8.571, 420, 0.0787, None, None, None, None, None
8.776, 430, 0.0975, None, None, None, None, None
8.980, 440, 0.0698, None, None, None, None, None
9.000, 441, None, 0.5413, 0.5458, 0.7346, 0.6263, 0.9108
9.184, 450, 0.0883, None, None, None, None, None
9.388, 460, 0.0332, None, None, None, None, None
9.592, 470, 0.0209, None, None, None, None, None
9.796, 480, 0.0336, None, None, None, None, None
10.000, 490, 0.1039, None, None, None, None, None
10.000, 490, None, 0.5942, 0.6224, 0.7794, 0.6921, 0.9257
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 0.5942, 0.6224, 0.7794, 0.6921, 0.9257

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2728, None, None, None, None, None
0.408, 20, 3.0710, None, None, None, None, None
0.612, 30, 2.9176, None, None, None, None, None
0.816, 40, 2.5615, None, None, None, None, None
1.000, 49, None, 2.1547, 0.0480, 0.3543, 0.0845, 0.3959
1.020, 50, 2.2635, None, None, None, None, None
1.224, 60, 1.7302, None, None, None, None, None
1.429, 70, 1.6351, None, None, None, None, None
1.633, 80, 1.1654, None, None, None, None, None
1.837, 90, 1.4034, None, None, None, None, None
2.000, 98, None, 1.2003, 0.1501, 0.5761, 0.2382, 0.6400
2.041, 100, 0.8625, None, None, None, None, None
2.245, 110, 0.7073, None, None, None, None, None
2.449, 120, 0.5992, None, None, None, None, None
2.653, 130, 0.4288, None, None, None, None, None
2.857, 140, 0.5187, None, None, None, None, None
3.000, 147, None, 1.0628, 0.2532, 0.6109, 0.3580, 0.7095
3.061, 150, 0.4907, None, None, None, None, None
3.265, 160, 0.3283, None, None, None, None, None
3.469, 170, 0.2890, None, None, None, None, None
3.673, 180, 0.2276, None, None, None, None, None
3.878, 190, 0.3645, None, None, None, None, None
4.000, 196, None, 0.9373, 0.2995, 0.6543, 0.4109, 0.8494
4.082, 200, 0.3613, None, None, None, None, None
4.286, 210, 0.1430, None, None, None, None, None
4.490, 220, 0.2120, None, None, None, None, None
4.694, 230, 0.2222, None, None, None, None, None
4.898, 240, 0.1932, None, None, None, None, None
5.000, 245, None, 1.2095, 0.2948, 0.5652, 0.3875, 0.8260
5.102, 250, 0.1606, None, None, None, None, None
5.306, 260, 0.1231, None, None, None, None, None
5.510, 270, 0.1433, None, None, None, None, None
5.714, 280, 0.1854, None, None, None, None, None
5.918, 290, 0.1296, None, None, None, None, None
6.000, 294, None, 1.4070, 0.4401, 0.6543, 0.5262, 0.8853
6.122, 300, 0.1010, None, None, None, None, None
6.327, 310, 0.0527, None, None, None, None, None
6.531, 320, 0.0937, None, None, None, None, None
6.735, 330, 0.1311, None, None, None, None, None
6.939, 340, 0.1085, None, None, None, None, None
7.000, 343, None, 1.4072, 0.4045, 0.6217, 0.4901, 0.8825
7.143, 350, 0.0807, None, None, None, None, None
7.347, 360, 0.0794, None, None, None, None, None
7.551, 370, 0.0857, None, None, None, None, None
7.755, 380, 0.0813, None, None, None, None, None
7.959, 390, 0.0289, None, None, None, None, None
8.000, 392, None, 1.4704, 0.4944, 0.6674, 0.5680, 0.8946
8.163, 400, 0.0448, None, None, None, None, None
8.367, 410, 0.0683, None, None, None, None, None
8.571, 420, 0.0348, None, None, None, None, None
8.776, 430, 0.1830, None, None, None, None, None
8.980, 440, 0.0232, None, None, None, None, None
9.000, 441, None, 1.4012, 0.5316, 0.6761, 0.5952, 0.9331
9.184, 450, 0.0356, None, None, None, None, None
9.388, 460, 0.0254, None, None, None, None, None
9.592, 470, 0.0483, None, None, None, None, None
9.796, 480, 0.0377, None, None, None, None, None
10.000, 490, 0.0819, None, None, None, None, None
10.000, 490, None, 1.4476, 0.5418, 0.6761, 0.6015, 0.9382
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.4476, 0.5418, 0.6761, 0.6015, 0.9382

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.3034, None, None, None, None, None
0.408, 20, 3.0937, None, None, None, None, None
0.612, 30, 2.9349, None, None, None, None, None
0.816, 40, 2.6328, None, None, None, None, None
1.000, 49, None, 2.0129, 0.0558, 0.5178, 0.1007, 0.2249
1.020, 50, 2.4058, None, None, None, None, None
1.224, 60, 1.9074, None, None, None, None, None
1.429, 70, 1.4097, None, None, None, None, None
1.633, 80, 1.3476, None, None, None, None, None
1.837, 90, 1.1354, None, None, None, None, None
2.000, 98, None, 1.0143, 0.1716, 0.6511, 0.2717, 0.6888
2.041, 100, 1.2436, None, None, None, None, None
2.245, 110, 0.7077, None, None, None, None, None
2.449, 120, 0.6171, None, None, None, None, None
2.653, 130, 0.7202, None, None, None, None, None
2.857, 140, 0.7004, None, None, None, None, None
3.000, 147, None, 0.7001, 0.2558, 0.7644, 0.3833, 0.7224
3.061, 150, 0.4687, None, None, None, None, None
3.265, 160, 0.3925, None, None, None, None, None
3.469, 170, 0.3841, None, None, None, None, None
3.673, 180, 0.3488, None, None, None, None, None
3.878, 190, 0.3004, None, None, None, None, None
4.000, 196, None, 0.7276, 0.2479, 0.6511, 0.3591, 0.7491
4.082, 200, 0.3178, None, None, None, None, None
4.286, 210, 0.1522, None, None, None, None, None
4.490, 220, 0.2595, None, None, None, None, None
4.694, 230, 0.1773, None, None, None, None, None
4.898, 240, 0.3033, None, None, None, None, None
5.000, 245, None, 0.6958, 0.3344, 0.6911, 0.4507, 0.8243
5.102, 250, 0.1834, None, None, None, None, None
5.306, 260, 0.0998, None, None, None, None, None
5.510, 270, 0.1723, None, None, None, None, None
5.714, 280, 0.2781, None, None, None, None, None
5.918, 290, 0.0896, None, None, None, None, None
6.000, 294, None, 0.8764, 0.5599, 0.7578, 0.6440, 0.9239
6.122, 300, 0.0851, None, None, None, None, None
6.327, 310, 0.0658, None, None, None, None, None
6.531, 320, 0.1307, None, None, None, None, None
6.735, 330, 0.1078, None, None, None, None, None
6.939, 340, 0.0953, None, None, None, None, None
7.000, 343, None, 0.8989, 0.5354, 0.7556, 0.6267, 0.9100
7.143, 350, 0.1094, None, None, None, None, None
7.347, 360, 0.0836, None, None, None, None, None
7.551, 370, 0.0593, None, None, None, None, None
7.755, 380, 0.0673, None, None, None, None, None
7.959, 390, 0.0327, None, None, None, None, None
8.000, 392, None, 1.0609, 0.5963, 0.7778, 0.6750, 0.9319
8.163, 400, 0.0385, None, None, None, None, None
8.367, 410, 0.0370, None, None, None, None, None
8.571, 420, 0.0668, None, None, None, None, None
8.776, 430, 0.1057, None, None, None, None, None
8.980, 440, 0.0491, None, None, None, None, None
