
# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2513, None, None, None, None, None
0.408, 20, 2.9802, None, None, None, None, None
0.612, 30, 2.8277, None, None, None, None, None
0.816, 40, 2.6432, None, None, None, None, None
1.000, 49, None, 2.4493, 0.0212, 0.1679, 0.0376, 0.4146
1.020, 50, 2.3680, None, None, None, None, None
1.224, 60, 1.8976, None, None, None, None, None
1.429, 70, 1.9017, None, None, None, None, None
1.633, 80, 1.4745, None, None, None, None, None
1.837, 90, 1.6939, None, None, None, None, None
2.000, 98, None, 1.6930, 0.0647, 0.3033, 0.1067, 0.6804
2.041, 100, 1.2446, None, None, None, None, None
2.245, 110, 0.7614, None, None, None, None, None
2.449, 120, 0.6528, None, None, None, None, None
2.653, 130, 0.5030, None, None, None, None, None
2.857, 140, 0.5985, None, None, None, None, None
3.000, 147, None, 1.6558, 0.1415, 0.4411, 0.2142, 0.7289
3.061, 150, 0.5233, None, None, None, None, None
3.265, 160, 0.3580, None, None, None, None, None
3.469, 170, 0.3020, None, None, None, None, None
3.673, 180, 0.2362, None, None, None, None, None
3.878, 190, 0.2800, None, None, None, None, None
4.000, 196, None, 1.9546, 0.2636, 0.4962, 0.3443, 0.8912
4.082, 200, 0.3096, None, None, None, None, None
4.286, 210, 0.1167, None, None, None, None, None
4.490, 220, 0.2601, None, None, None, None, None
4.694, 230, 0.1686, None, None, None, None, None
4.898, 240, 0.1846, None, None, None, None, None
5.000, 245, None, 1.8271, 0.2572, 0.5338, 0.3472, 0.8485
5.102, 250, 0.1619, None, None, None, None, None
5.306, 260, 0.1116, None, None, None, None, None
5.510, 270, 0.1160, None, None, None, None, None
5.714, 280, 0.1047, None, None, None, None, None
5.918, 290, 0.1692, None, None, None, None, None
6.000, 294, None, 2.1363, 0.4454, 0.6341, 0.5233, 0.9314
6.122, 300, 0.0905, None, None, None, None, None
6.327, 310, 0.0176, None, None, None, None, None
6.531, 320, 0.0713, None, None, None, None, None
6.735, 330, 0.1159, None, None, None, None, None
6.939, 340, 0.0367, None, None, None, None, None
7.000, 343, None, 2.0918, 0.4841, 0.6491, 0.5546, 0.9293
7.143, 350, 0.0541, None, None, None, None, None
7.347, 360, 0.0648, None, None, None, None, None
7.551, 370, 0.0528, None, None, None, None, None
7.755, 380, 0.0772, None, None, None, None, None
7.959, 390, 0.0078, None, None, None, None, None
8.000, 392, None, 2.2014, 0.4893, 0.6291, 0.5504, 0.9379
8.163, 400, 0.0172, None, None, None, None, None
8.367, 410, 0.0398, None, None, None, None, None
8.571, 420, 0.0265, None, None, None, None, None
8.776, 430, 0.1461, None, None, None, None, None
8.980, 440, 0.0078, None, None, None, None, None
9.000, 441, None, 2.3175, 0.5213, 0.6441, 0.5762, 0.9392
9.184, 450, 0.0150, None, None, None, None, None
9.388, 460, 0.0067, None, None, None, None, None
9.592, 470, 0.0365, None, None, None, None, None
9.796, 480, 0.0402, None, None, None, None, None
10.000, 490, 0.0571, None, None, None, None, None
10.000, 490, None, 2.4510, 0.5517, 0.6416, 0.5933, 0.9462
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 2.4510, 0.5517, 0.6416, 0.5933, 0.9462

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2475, None, None, None, None, None
0.408, 20, 3.0145, None, None, None, None, None
0.612, 30, 2.9369, None, None, None, None, None
0.816, 40, 2.6421, None, None, None, None, None
1.000, 49, None, 2.2969, 0.0366, 0.2875, 0.0649, 0.4231
1.020, 50, 2.5034, None, None, None, None, None
1.224, 60, 2.0980, None, None, None, None, None
1.429, 70, 1.5631, None, None, None, None, None
1.633, 80, 1.7023, None, None, None, None, None
1.837, 90, 1.3304, None, None, None, None, None
2.000, 98, None, 1.1803, 0.1073, 0.5471, 0.1794, 0.6157
2.041, 100, 1.4323, None, None, None, None, None
2.245, 110, 0.6016, None, None, None, None, None
2.449, 120, 0.6427, None, None, None, None, None
2.653, 130, 0.8899, None, None, None, None, None
2.857, 140, 0.6483, None, None, None, None, None
3.000, 147, None, 0.9735, 0.2567, 0.6616, 0.3698, 0.8345
3.061, 150, 0.4617, None, None, None, None, None
3.265, 160, 0.3804, None, None, None, None, None
3.469, 170, 0.3046, None, None, None, None, None
3.673, 180, 0.3157, None, None, None, None, None
3.878, 190, 0.3229, None, None, None, None, None
4.000, 196, None, 0.8606, 0.2212, 0.6209, 0.3262, 0.7645
4.082, 200, 0.3540, None, None, None, None, None
4.286, 210, 0.1559, None, None, None, None, None
4.490, 220, 0.1976, None, None, None, None, None
4.694, 230, 0.1109, None, None, None, None, None
4.898, 240, 0.2543, None, None, None, None, None
5.000, 245, None, 0.8054, 0.2845, 0.6921, 0.4033, 0.8268
5.102, 250, 0.2081, None, None, None, None, None
5.306, 260, 0.0699, None, None, None, None, None
5.510, 270, 0.1238, None, None, None, None, None
5.714, 280, 0.2008, None, None, None, None, None
5.918, 290, 0.0725, None, None, None, None, None
6.000, 294, None, 1.0834, 0.5286, 0.7761, 0.6289, 0.9212
6.122, 300, 0.0466, None, None, None, None, None
6.327, 310, 0.0495, None, None, None, None, None
6.531, 320, 0.1510, None, None, None, None, None
6.735, 330, 0.1581, None, None, None, None, None
6.939, 340, 0.0703, None, None, None, None, None
7.000, 343, None, 1.1854, 0.6111, 0.8117, 0.6973, 0.9355
7.143, 350, 0.0489, None, None, None, None, None
7.347, 360, 0.0912, None, None, None, None, None
7.551, 370, 0.0550, None, None, None, None, None
7.755, 380, 0.0479, None, None, None, None, None
7.959, 390, 0.0177, None, None, None, None, None
8.000, 392, None, 1.4082, 0.6446, 0.7939, 0.7115, 0.9411
8.163, 400, 0.0210, None, None, None, None, None
8.367, 410, 0.0347, None, None, None, None, None
8.571, 420, 0.0334, None, None, None, None, None
8.776, 430, 0.0714, None, None, None, None, None
8.980, 440, 0.0601, None, None, None, None, None
9.000, 441, None, 1.4154, 0.6483, 0.7786, 0.7075, 0.9393
9.184, 450, 0.0354, None, None, None, None, None
9.388, 460, 0.0281, None, None, None, None, None
9.592, 470, 0.0154, None, None, None, None, None
9.796, 480, 0.0251, None, None, None, None, None
10.000, 490, 0.0443, None, None, None, None, None
10.000, 490, None, 1.4734, 0.6717, 0.7964, 0.7288, 0.9419
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.4734, 0.6717, 0.7964, 0.7288, 0.9419

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 3.2333, None, None, None, None, None
0.417, 20, 2.9889, None, None, None, None, None
0.625, 30, 2.8023, None, None, None, None, None
0.833, 40, 2.8105, None, None, None, None, None
1.000, 48, None, 2.5798, 0.0173, 0.1660, 0.0313, 0.2937
1.042, 50, 2.4613, None, None, None, None, None
1.250, 60, 2.1047, None, None, None, None, None
1.458, 70, 1.9392, None, None, None, None, None
1.667, 80, 1.7635, None, None, None, None, None
1.875, 90, 1.6465, None, None, None, None, None
2.000, 96, None, 1.5891, 0.0671, 0.4170, 0.1157, 0.4805
2.083, 100, 1.2237, None, None, None, None, None
2.292, 110, 0.7541, None, None, None, None, None
2.500, 120, 0.8839, None, None, None, None, None
2.708, 130, 0.6542, None, None, None, None, None
2.917, 140, 0.5873, None, None, None, None, None
3.000, 144, None, 1.3126, 0.1310, 0.4447, 0.2023, 0.6699
3.125, 150, 0.4875, None, None, None, None, None
3.333, 160, 0.3479, None, None, None, None, None
3.542, 170, 0.3861, None, None, None, None, None
3.750, 180, 0.3292, None, None, None, None, None
3.958, 190, 0.3128, None, None, None, None, None
4.000, 192, None, 1.3284, 0.2169, 0.4957, 0.3018, 0.8149
4.167, 200, 0.2152, None, None, None, None, None
4.375, 210, 0.1517, None, None, None, None, None
4.583, 220, 0.1787, None, None, None, None, None
4.792, 230, 0.1855, None, None, None, None, None
5.000, 240, 0.1792, None, None, None, None, None
5.000, 240, None, 1.6742, 0.3290, 0.5383, 0.4084, 0.8896
5.208, 250, 0.1221, None, None, None, None, None
5.417, 260, 0.1061, None, None, None, None, None
5.625, 270, 0.0939, None, None, None, None, None
5.833, 280, 0.1102, None, None, None, None, None
6.000, 288, None, 1.7167, 0.3700, 0.5660, 0.4474, 0.9041
6.042, 290, 0.0543, None, None, None, None, None
6.250, 300, 0.0709, None, None, None, None, None
6.458, 310, 0.0456, None, None, None, None, None
6.667, 320, 0.0515, None, None, None, None, None
6.875, 330, 0.0619, None, None, None, None, None
7.000, 336, None, 1.8429, 0.4201, 0.5596, 0.4799, 0.9141
7.083, 340, 0.0582, None, None, None, None, None
7.292, 350, 0.0236, None, None, None, None, None
7.500, 360, 0.0225, None, None, None, None, None
7.708, 370, 0.0592, None, None, None, None, None
7.917, 380, 0.0206, None, None, None, None, None
8.000, 384, None, 1.9195, 0.4211, 0.5681, 0.4837, 0.9147
8.125, 390, 0.0363, None, None, None, None, None
8.333, 400, 0.0153, None, None, None, None, None
8.542, 410, 0.0137, None, None, None, None, None
8.750, 420, 0.0504, None, None, None, None, None
8.958, 430, 0.0331, None, None, None, None, None
9.000, 432, None, 2.0296, 0.4604, 0.5809, 0.5136, 0.9224
9.167, 440, 0.0071, None, None, None, None, None
9.375, 450, 0.0135, None, None, None, None, None
9.583, 460, 0.0415, None, None, None, None, None
9.792, 470, 0.0208, None, None, None, None, None
10.000, 480, 0.0171, None, None, None, None, None
10.000, 480, None, 2.0705, 0.4715, 0.5809, 0.5205, 0.9241
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 2.0705, 0.4715, 0.5809, 0.5205, 0.9241

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 2
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2421, None, None, None, None, None
0.408, 20, 3.0366, None, None, None, None, None
0.612, 30, 2.9279, None, None, None, None, None
0.816, 40, 2.5599, None, None, None, None, None
1.000, 49, None, 2.4374, 0.0337, 0.2550, 0.0595, 0.4498
1.020, 50, 2.3918, None, None, None, None, None
1.224, 60, 2.0208, None, None, None, None, None
1.429, 70, 1.7633, None, None, None, None, None
1.633, 80, 1.6571, None, None, None, None, None
1.837, 90, 1.2933, None, None, None, None, None
2.000, 98, None, 1.8059, 0.0597, 0.3009, 0.0996, 0.6042
2.041, 100, 1.5863, None, None, None, None, None
2.245, 110, 0.8513, None, None, None, None, None
2.449, 120, 0.7560, None, None, None, None, None
2.653, 130, 0.7596, None, None, None, None, None
2.857, 140, 0.6355, None, None, None, None, None
3.000, 147, None, 1.5454, 0.1122, 0.5158, 0.1843, 0.3396
3.061, 150, 0.4959, None, None, None, None, None
3.265, 160, 0.3284, None, None, None, None, None
3.469, 170, 0.3755, None, None, None, None, None
3.673, 180, 0.2597, None, None, None, None, None
3.878, 190, 0.2832, None, None, None, None, None
4.000, 196, None, 1.5807, 0.1301, 0.4900, 0.2057, 0.5683
4.082, 200, 0.3965, None, None, None, None, None
4.286, 210, 0.1927, None, None, None, None, None
4.490, 220, 0.1242, None, None, None, None, None
4.694, 230, 0.2045, None, None, None, None, None
4.898, 240, 0.3955, None, None, None, None, None
5.000, 245, None, 1.6261, 0.2616, 0.6275, 0.3693, 0.8093
5.102, 250, 0.1269, None, None, None, None, None
5.306, 260, 0.1563, None, None, None, None, None
5.510, 270, 0.0795, None, None, None, None, None
5.714, 280, 0.1698, None, None, None, None, None
5.918, 290, 0.1659, None, None, None, None, None
6.000, 294, None, 1.7864, 0.3208, 0.6332, 0.4258, 0.8549
6.122, 300, 0.1369, None, None, None, None, None
6.327, 310, 0.0511, None, None, None, None, None
6.531, 320, 0.0801, None, None, None, None, None
6.735, 330, 0.0955, None, None, None, None, None
6.939, 340, 0.1961, None, None, None, None, None
7.000, 343, None, 2.1028, 0.3855, 0.6074, 0.4716, 0.8866
7.143, 350, 0.0753, None, None, None, None, None
7.347, 360, 0.0548, None, None, None, None, None
7.551, 370, 0.0666, None, None, None, None, None
7.755, 380, 0.0941, None, None, None, None, None
7.959, 390, 0.0057, None, None, None, None, None
8.000, 392, None, 2.2071, 0.4639, 0.6447, 0.5396, 0.9132
8.163, 400, 0.0288, None, None, None, None, None
8.367, 410, 0.0268, None, None, None, None, None
8.571, 420, 0.0577, None, None, None, None, None
8.776, 430, 0.0772, None, None, None, None, None
8.980, 440, 0.0321, None, None, None, None, None
9.000, 441, None, 2.3047, 0.4989, 0.6562, 0.5668, 0.9181
9.184, 450, 0.0811, None, None, None, None, None
9.388, 460, 0.0130, None, None, None, None, None
9.592, 470, 0.0104, None, None, None, None, None
9.796, 480, 0.0237, None, None, None, None, None
10.000, 490, 0.0394, None, None, None, None, None
10.000, 490, None, 2.3165, 0.4989, 0.6476, 0.5636, 0.9183
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 2.3165, 0.4989, 0.6476, 0.5636, 0.9183

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2254, None, None, None, None, None
0.408, 20, 3.0301, None, None, None, None, None
0.612, 30, 2.7710, None, None, None, None, None
0.816, 40, 2.7104, None, None, None, None, None
1.000, 49, None, 2.0750, 0.0560, 0.3276, 0.0956, 0.5235
1.020, 50, 2.5617, None, None, None, None, None
1.224, 60, 2.0077, None, None, None, None, None
1.429, 70, 1.6797, None, None, None, None, None
1.633, 80, 1.4318, None, None, None, None, None
1.837, 90, 1.2434, None, None, None, None, None
2.000, 98, None, 1.2957, 0.0564, 0.4797, 0.1009, 0.2672
2.041, 100, 1.6655, None, None, None, None, None
2.245, 110, 0.9138, None, None, None, None, None
2.449, 120, 0.9411, None, None, None, None, None
2.653, 130, 0.7702, None, None, None, None, None
2.857, 140, 0.9329, None, None, None, None, None
3.000, 147, None, 0.7206, 0.1114, 0.5889, 0.1874, 0.4625
3.061, 150, 0.5747, None, None, None, None, None
3.265, 160, 0.4168, None, None, None, None, None
3.469, 170, 0.4125, None, None, None, None, None
3.673, 180, 0.2792, None, None, None, None, None
3.878, 190, 0.3296, None, None, None, None, None
4.000, 196, None, 0.6668, 0.2247, 0.6788, 0.3376, 0.7365
4.082, 200, 0.3261, None, None, None, None, None
4.286, 210, 0.2842, None, None, None, None, None
4.490, 220, 0.1965, None, None, None, None, None
4.694, 230, 0.1181, None, None, None, None, None
4.898, 240, 0.4290, None, None, None, None, None
5.000, 245, None, 0.6831, 0.2624, 0.6574, 0.3751, 0.7882
5.102, 250, 0.1893, None, None, None, None, None
5.306, 260, 0.1552, None, None, None, None, None
5.510, 270, 0.1385, None, None, None, None, None
5.714, 280, 0.1938, None, None, None, None, None
5.918, 290, 0.0670, None, None, None, None, None
6.000, 294, None, 0.6032, 0.4877, 0.7645, 0.5955, 0.9144
6.122, 300, 0.0387, None, None, None, None, None
6.327, 310, 0.0886, None, None, None, None, None
6.531, 320, 0.1201, None, None, None, None, None
6.735, 330, 0.0852, None, None, None, None, None
6.939, 340, 0.0404, None, None, None, None, None
7.000, 343, None, 0.6611, 0.5079, 0.7537, 0.6069, 0.9220
7.143, 350, 0.0498, None, None, None, None, None
7.347, 360, 0.0509, None, None, None, None, None
7.551, 370, 0.0557, None, None, None, None, None
7.755, 380, 0.0565, None, None, None, None, None
7.959, 390, 0.0195, None, None, None, None, None
8.000, 392, None, 0.7613, 0.5871, 0.7794, 0.6697, 0.9347
8.163, 400, 0.0952, None, None, None, None, None
8.367, 410, 0.0265, None, None, None, None, None
8.571, 420, 0.0553, None, None, None, None, None
8.776, 430, 0.0287, None, None, None, None, None
8.980, 440, 0.0695, None, None, None, None, None
9.000, 441, None, 0.7746, 0.6007, 0.7794, 0.6785, 0.9374
9.184, 450, 0.0881, None, None, None, None, None
9.388, 460, 0.0140, None, None, None, None, None
9.592, 470, 0.0176, None, None, None, None, None
9.796, 480, 0.0159, None, None, None, None, None
10.000, 490, 0.0394, None, None, None, None, None
10.000, 490, None, 0.7772, 0.5997, 0.7794, 0.6778, 0.9372
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 0.7772, 0.5997, 0.7794, 0.6778, 0.9372

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2513, None, None, None, None, None
0.408, 20, 2.9798, None, None, None, None, None
0.612, 30, 2.8307, None, None, None, None, None
0.816, 40, 2.6531, None, None, None, None, None
1.000, 49, None, 2.5188, 0.0231, 0.1880, 0.0412, 0.3556
1.020, 50, 2.4319, None, None, None, None, None
1.224, 60, 1.9499, None, None, None, None, None
1.429, 70, 2.0659, None, None, None, None, None
1.633, 80, 1.5300, None, None, None, None, None
1.837, 90, 1.6925, None, None, None, None, None
2.000, 98, None, 1.6401, 0.0810, 0.3258, 0.1298, 0.7243
2.041, 100, 1.3696, None, None, None, None, None
2.245, 110, 0.8062, None, None, None, None, None
2.449, 120, 0.7550, None, None, None, None, None
2.653, 130, 0.5330, None, None, None, None, None
2.857, 140, 0.6577, None, None, None, None, None
3.000, 147, None, 1.5450, 0.1440, 0.5238, 0.2259, 0.6481
3.061, 150, 0.5785, None, None, None, None, None
3.265, 160, 0.3720, None, None, None, None, None
3.469, 170, 0.2942, None, None, None, None, None
3.673, 180, 0.2449, None, None, None, None, None
3.878, 190, 0.3310, None, None, None, None, None
4.000, 196, None, 2.1778, 0.2425, 0.5063, 0.3279, 0.8706
4.082, 200, 0.2975, None, None, None, None, None
4.286, 210, 0.1257, None, None, None, None, None
4.490, 220, 0.2074, None, None, None, None, None
4.694, 230, 0.1854, None, None, None, None, None
4.898, 240, 0.2608, None, None, None, None, None
5.000, 245, None, 1.6410, 0.2712, 0.6015, 0.3738, 0.8434
5.102, 250, 0.1687, None, None, None, None, None
5.306, 260, 0.1437, None, None, None, None, None
5.510, 270, 0.1222, None, None, None, None, None
5.714, 280, 0.1028, None, None, None, None, None
5.918, 290, 0.1109, None, None, None, None, None
6.000, 294, None, 1.9304, 0.4331, 0.6165, 0.5088, 0.9230
6.122, 300, 0.0923, None, None, None, None, None
6.327, 310, 0.0119, None, None, None, None, None
6.531, 320, 0.0707, None, None, None, None, None
6.735, 330, 0.0977, None, None, None, None, None
6.939, 340, 0.0416, None, None, None, None, None
7.000, 343, None, 2.1457, 0.4268, 0.5915, 0.4958, 0.9244
7.143, 350, 0.0761, None, None, None, None, None
7.347, 360, 0.0487, None, None, None, None, None
7.551, 370, 0.0397, None, None, None, None, None
7.755, 380, 0.0655, None, None, None, None, None
7.959, 390, 0.0089, None, None, None, None, None
8.000, 392, None, 2.2406, 0.4801, 0.6341, 0.5464, 0.9322
8.163, 400, 0.0271, None, None, None, None, None
8.367, 410, 0.0271, None, None, None, None, None
8.571, 420, 0.0344, None, None, None, None, None
8.776, 430, 0.0877, None, None, None, None, None
8.980, 440, 0.0153, None, None, None, None, None
9.000, 441, None, 2.4031, 0.5447, 0.6416, 0.5892, 0.9426
9.184, 450, 0.0119, None, None, None, None, None
9.388, 460, 0.0083, None, None, None, None, None
9.592, 470, 0.0384, None, None, None, None, None
9.796, 480, 0.0301, None, None, None, None, None
10.000, 490, 0.0458, None, None, None, None, None
10.000, 490, None, 2.4257, 0.5539, 0.6441, 0.5956, 0.9455
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 2.4257, 0.5539, 0.6441, 0.5956, 0.9455

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2477, None, None, None, None, None
0.408, 20, 3.0156, None, None, None, None, None
0.612, 30, 2.9276, None, None, None, None, None
0.816, 40, 2.6406, None, None, None, None, None
1.000, 49, None, 2.2338, 0.0374, 0.2977, 0.0664, 0.4212
1.020, 50, 2.4777, None, None, None, None, None
1.224, 60, 2.1067, None, None, None, None, None
1.429, 70, 1.6260, None, None, None, None, None
1.633, 80, 2.0285, None, None, None, None, None
1.837, 90, 1.5664, None, None, None, None, None
2.000, 98, None, 1.3855, 0.0784, 0.4733, 0.1345, 0.4315
2.041, 100, 1.6591, None, None, None, None, None
2.245, 110, 0.8676, None, None, None, None, None
2.449, 120, 0.8377, None, None, None, None, None
2.653, 130, 1.0899, None, None, None, None, None
2.857, 140, 0.9526, None, None, None, None, None
3.000, 147, None, 0.9805, 0.1687, 0.5980, 0.2632, 0.7175
3.061, 150, 0.6142, None, None, None, None, None
3.265, 160, 0.7088, None, None, None, None, None
3.469, 170, 0.4516, None, None, None, None, None
3.673, 180, 0.3808, None, None, None, None, None
3.878, 190, 0.3952, None, None, None, None, None
4.000, 196, None, 0.7912, 0.1224, 0.4529, 0.1927, 0.5823
4.082, 200, 0.3714, None, None, None, None, None
4.286, 210, 0.2160, None, None, None, None, None
4.490, 220, 0.2948, None, None, None, None, None
4.694, 230, 0.1583, None, None, None, None, None
4.898, 240, 0.3036, None, None, None, None, None
5.000, 245, None, 0.9359, 0.2391, 0.5852, 0.3395, 0.7973
5.102, 250, 0.3861, None, None, None, None, None
5.306, 260, 0.1648, None, None, None, None, None
5.510, 270, 0.1976, None, None, None, None, None
5.714, 280, 0.2907, None, None, None, None, None
5.918, 290, 0.1036, None, None, None, None, None
6.000, 294, None, 0.9807, 0.4553, 0.7252, 0.5594, 0.9065
6.122, 300, 0.0724, None, None, None, None, None
6.327, 310, 0.0686, None, None, None, None, None
6.531, 320, 0.1349, None, None, None, None, None
6.735, 330, 0.1334, None, None, None, None, None
6.939, 340, 0.0923, None, None, None, None, None
7.000, 343, None, 1.1071, 0.5096, 0.7455, 0.6054, 0.9178
7.143, 350, 0.0855, None, None, None, None, None
7.347, 360, 0.0722, None, None, None, None, None
7.551, 370, 0.0375, None, None, None, None, None
7.755, 380, 0.0449, None, None, None, None, None
7.959, 390, 0.0173, None, None, None, None, None
8.000, 392, None, 1.1686, 0.5596, 0.7761, 0.6503, 0.9299
8.163, 400, 0.0234, None, None, None, None, None
8.367, 410, 0.0259, None, None, None, None, None
8.571, 420, 0.0424, None, None, None, None, None
8.776, 430, 0.0779, None, None, None, None, None
8.980, 440, 0.0533, None, None, None, None, None
9.000, 441, None, 1.3187, 0.6500, 0.7939, 0.7148, 0.9401
9.184, 450, 0.0345, None, None, None, None, None
9.388, 460, 0.0382, None, None, None, None, None
9.592, 470, 0.0156, None, None, None, None, None
9.796, 480, 0.0141, None, None, None, None, None
10.000, 490, 0.0603, None, None, None, None, None
10.000, 490, None, 1.3369, 0.6589, 0.7913, 0.7191, 0.9414
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.3369, 0.6589, 0.7913, 0.7191, 0.9414

# Starting new run with hyperparams:
{
  "learning_rate": 5e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 3.2333, None, None, None, None, None
0.417, 20, 2.9829, None, None, None, None, None
0.625, 30, 2.7913, None, None, None, None, None
0.833, 40, 2.8132, None, None, None, None, None
1.000, 48, None, 2.4988, 0.0203, 0.1936, 0.0368, 0.2950
1.042, 50, 2.4206, None, None, None, None, None
1.250, 60, 2.0567, None, None, None, None, None
1.458, 70, 1.8127, None, None, None, None, None
1.667, 80, 1.7956, None, None, None, None, None
1.875, 90, 1.7021, None, None, None, None, None
2.000, 96, None, 1.7334, 0.0698, 0.3936, 0.1186, 0.2899
2.083, 100, 1.2354, None, None, None, None, None
2.292, 110, 0.8196, None, None, None, None, None
2.500, 120, 0.8238, None, None, None, None, None
2.708, 130, 0.6420, None, None, None, None, None
2.917, 140, 0.6107, None, None, None, None, None
3.000, 144, None, 1.2088, 0.1281, 0.5000, 0.2040, 0.6762
3.125, 150, 0.5990, None, None, None, None, None
3.333, 160, 0.3763, None, None, None, None, None
3.542, 170, 0.3062, None, None, None, None, None
3.750, 180, 0.3602, None, None, None, None, None
3.958, 190, 0.2809, None, None, None, None, None
4.000, 192, None, 1.3215, 0.2566, 0.5149, 0.3425, 0.8590
4.167, 200, 0.1923, None, None, None, None, None
4.375, 210, 0.1949, None, None, None, None, None
4.583, 220, 0.1530, None, None, None, None, None
4.792, 230, 0.1654, None, None, None, None, None
5.000, 240, 0.1989, None, None, None, None, None
5.000, 240, None, 1.4579, 0.3233, 0.5915, 0.4180, 0.8715
5.208, 250, 0.0844, None, None, None, None, None
5.417, 260, 0.0931, None, None, None, None, None
5.625, 270, 0.1487, None, None, None, None, None
5.833, 280, 0.0860, None, None, None, None, None
6.000, 288, None, 1.7956, 0.3663, 0.5681, 0.4454, 0.8846
6.042, 290, 0.0618, None, None, None, None, None
6.250, 300, 0.0388, None, None, None, None, None
6.458, 310, 0.0550, None, None, None, None, None
6.667, 320, 0.0599, None, None, None, None, None
6.875, 330, 0.0653, None, None, None, None, None
7.000, 336, None, 1.8790, 0.4691, 0.6128, 0.5314, 0.9191
7.083, 340, 0.0547, None, None, None, None, None
7.292, 350, 0.0210, None, None, None, None, None
7.500, 360, 0.0348, None, None, None, None, None
7.708, 370, 0.0528, None, None, None, None, None
7.917, 380, 0.0143, None, None, None, None, None
8.000, 384, None, 2.1322, 0.4842, 0.6191, 0.5434, 0.9223
8.125, 390, 0.0537, None, None, None, None, None
8.333, 400, 0.0105, None, None, None, None, None
8.542, 410, 0.0261, None, None, None, None, None
8.750, 420, 0.0524, None, None, None, None, None
8.958, 430, 0.0365, None, None, None, None, None
9.000, 432, None, 2.1044, 0.5059, 0.6340, 0.5628, 0.9247
9.167, 440, 0.0066, None, None, None, None, None
9.375, 450, 0.0074, None, None, None, None, None
9.583, 460, 0.0436, None, None, None, None, None
